guest_id,event_timestamp,from_zone,to_zone,ride_name,ride_category,posted_wait_min,actual_wait_min,ride_duration_min,crowd_level,temperature_f,weather,festival,party_size,ticket_type,fun_score,frustration_score
25344,2025-10-06 14:37:42,World Nature,World Showcase Canada,Soarin' Around the World,Family,54.3,44.6,11.1,3.7,83.3,light_rain,Food & Wine,6,standard,7.6,3.98
17993,2025-06-26 13:30:27,World Showcase American Adventure,World Showcase Italy,,,,,,2.4,77.1,storm,none,5,park_hopper,6.29,1.83
7370,2025-03-07 17:41:53,World Showcase United Kingdom,World Showcase France,Spaceship Earth,Family,11.8,10.8,12.9,1.7,65.9,clear,Flower & Garden,5,standard,7.83,1.23
21910,2025-08-10 14:13:29,World Showcase Mexico,World Showcase Canada,Gran Fiesta Tour,Family,6.6,5.1,10.7,4.6,73.5,storm,Food & Wine,3,standard,6.37,1.65
970,2025-01-20 16:55:43,World Showcase France,World Showcase Morocco,,,,,,2.9,67.2,cloudy,Festival of the Arts,4,standard,8.07,1.9
19280,2025-07-10 16:15:50,World Showcase Canada,World Nature,,,,,,3.4,76.6,cloudy,none,3,annual_pass,5.59,3.14
423,2025-01-18 13:56:56,World Showcase France,World Showcase Morocco,,,,,,5.6,55.0,clear,Festival of the Arts,4,park_hopper,4.74,5.11
9296,2025-04-09 11:45:00,World Celebration,World Discovery,,,,,,1.7,76.4,clear,Flower & Garden,6,standard,4.94,2.81
24007,2025-09-10 09:06:00,Entrance,World Nature,Test Track,Thrill,33.8,23.6,7.1,2.5,74.6,clear,Food & Wine,3,annual_pass,9.05,1.0
14455,2025-06-06 15:47:32,World Showcase Mexico,World Showcase Canada,Test Track,Thrill,51.0,46.8,12.4,4.1,85.9,cloudy,none,2,park_hopper,9.37,2.48
11761,2025-05-05 15:06:08,World Showcase Morocco,World Showcase Japan,,,,,,1.0,82.3,storm,Flower & Garden,5,standard,5.47,1.66
12952,2025-05-17 18:00:54,World Showcase Norway,World Showcase China,,,,,,1.0,70.1,storm,Flower & Garden,5,standard,6.39,4.11
9116,2025-04-09 15:23:26,World Showcase Canada,Entrance,,,,,,1.6,76.4,clear,Flower & Garden,6,standard,7.34,2.66
19838,2025-07-14 19:45:58,World Showcase Canada,World Showcase United Kingdom,,,,,,1.3,83.8,storm,none,5,park_hopper,5.8,1.0
25674,2025-10-07 20:13:08,World Showcase Morocco,World Showcase Japan,,,,,,3.6,73.7,clear,Food & Wine,4,park_hopper,7.63,1.0
1064,2025-01-20 17:49:20,World Showcase France,World Showcase Morocco,,,,,,4.1,67.2,cloudy,Festival of the Arts,6,standard,6.54,4.62
10225,2025-04-15 14:00:00,World Showcase Morocco,World Showcase France,,,,,,2.1,75.7,clear,Flower & Garden,5,standard,6.57,4.2
4505,2025-02-07 11:59:33,World Celebration,World Nature,Living with the Land,Family,9.4,8.7,12.1,2.0,64.8,clear,Festival of the Arts,4,standard,6.42,1.6
3335,2025-01-31 15:33:00,World Nature,World Showcase Canada,Soarin' Around the World,Family,36.7,41.4,14.2,4.3,64.7,cloudy,Festival of the Arts,4,park_hopper,8.38,2.44
4449,2025-02-04 11:31:14,Entrance,World Nature,,,,,,3.8,66.1,clear,Festival of the Arts,6,standard,4.08,1.93
24676,2025-09-18 13:29:39,Entrance,World Nature,,,,,,4.7,67.7,clear,Food & Wine,4,standard,7.75,5.68
1930,2025-01-25 16:39:01,World Showcase American Adventure,World Showcase Italy,,,,,,4.8,55.0,cloudy,Festival of the Arts,5,standard,8.42,3.08
16380,2025-06-18 18:58:24,World Showcase Japan,World Showcase American Adventure,Gran Fiesta Tour,Family,6.6,6.0,7.6,1.7,72.1,cloudy,none,5,standard,6.27,1.0
26457,2025-10-14 11:39:12,World Showcase France,World Showcase United Kingdom,,,,,,5.1,72.6,cloudy,Food & Wine,3,standard,6.03,1.0
7744,2025-03-11 15:45:51,World Showcase Japan,World Showcase Morocco,Remy's Ratatouille Adventure,Family,55.1,47.0,12.7,3.0,83.6,cloudy,Flower & Garden,4,standard,9.43,4.68
22273,2025-08-11 16:36:39,World Showcase United Kingdom,World Showcase Canada,Guardians of the Galaxy: Cosmic Rewind,Thrill,71.5,51.5,8.2,3.0,77.2,storm,Food & Wine,4,park_hopper,10.0,2.34
19641,2025-07-14 09:55:38,World Discovery,World Showcase Morocco,,,,,,1.0,83.8,storm,none,1,annual_pass,6.27,2.69
14568,2025-06-06 15:22:00,World Discovery,Entrance,,,,,,4.5,85.9,cloudy,none,3,park_hopper,5.34,5.5
6191,2025-02-17 20:21:57,World Showcase Germany,World Nature,Spaceship Earth,Family,10.9,11.0,12.8,2.3,74.4,cloudy,Festival of the Arts,2,standard,7.9,1.0
1062,2025-01-20 10:23:00,World Celebration,World Showcase American Adventure,Living with the Land,Family,12.9,12.3,12.8,2.2,67.2,cloudy,Festival of the Arts,4,standard,4.94,1.0
22713,2025-08-17 09:27:00,Entrance,World Discovery,,,,,,3.9,83.0,cloudy,Food & Wine,3,standard,4.11,4.54
18899,2025-07-04 10:52:22,Entrance,World Nature,,,,,,1.7,98.0,light_rain,none,4,standard,8.08,2.02
21137,2025-07-24 18:41:09,World Showcase Japan,World Showcase Morocco,,,,,,3.4,87.7,clear,none,2,park_hopper,4.08,3.95
3005,2025-01-30 09:23:00,Entrance,World Nature,,,,,,2.2,76.9,clear,Festival of the Arts,4,standard,4.94,1.85
18467,2025-06-30 16:27:07,World Showcase Germany,World Showcase Italy,,,,,,1.9,84.5,clear,none,2,annual_pass,4.97,1.83
13248,2025-05-21 10:37:30,Entrance,World Nature,,,,,,1.0,76.5,storm,Flower & Garden,4,standard,5.58,1.68
17802,2025-06-26 17:16:05,World Showcase France,World Showcase Morocco,,,,,,2.1,77.1,storm,none,4,standard,5.47,1.0
25549,2025-10-07 16:34:41,World Nature,World Showcase Italy,,,,,,4.1,73.7,clear,Food & Wine,2,park_hopper,5.61,4.89
20014,2025-07-15 13:53:00,World Discovery,Entrance,,,,,,5.0,74.6,cloudy,none,2,standard,4.16,4.71
16588,2025-06-19 13:16:00,Entrance,World Nature,Guardians of the Galaxy: Cosmic Rewind,Thrill,32.7,32.6,13.1,1.4,87.2,light_rain,none,2,park_hopper,9.68,2.23
1365,2025-01-21 11:14:00,Entrance,World Discovery,,,,,,2.5,60.0,light_rain,Festival of the Arts,4,park_hopper,5.06,4.02
21444,2025-08-03 15:08:12,World Showcase Norway,World Showcase Germany,,,,,,6.8,84.3,cloudy,Food & Wine,3,annual_pass,5.06,1.72
20035,2025-07-15 18:01:57,World Showcase American Adventure,World Showcase Japan,Frozen Ever After,Family,48.4,49.0,17.9,3.3,74.6,cloudy,none,4,park_hopper,9.34,4.88
11539,2025-05-02 17:21:30,World Showcase Germany,World Showcase Italy,,,,,,3.3,81.6,clear,Flower & Garden,5,park_hopper,6.45,4.73
16062,2025-06-17 12:20:02,World Showcase France,World Showcase Morocco,,,,,,1.6,87.4,storm,none,5,standard,4.47,2.04
14805,2025-06-08 12:20:05,World Showcase American Adventure,World Celebration,,,,,,4.6,81.1,clear,none,6,standard,4.81,4.18
25648,2025-10-07 17:03:25,Entrance,World Discovery,Mission: SPACE,Thrill,22.5,21.5,17.1,3.6,73.7,clear,Food & Wine,1,annual_pass,7.62,1.57
26360,2025-10-14 18:25:08,World Showcase Japan,World Showcase Germany,,,,,,3.4,72.6,cloudy,Food & Wine,4,standard,5.11,2.78
11018,2025-04-28 10:41:37,World Discovery,World Celebration,Soarin' Around the World,Family,37.4,30.0,15.0,1.7,77.6,storm,Flower & Garden,2,standard,10.0,1.34
7568,2025-03-08 14:12:08,Entrance,World Nature,,,,,,3.1,69.6,clear,Flower & Garden,2,park_hopper,7.29,4.25
23512,2025-09-06 15:23:18,World Celebration,World Nature,,,,,,7.1,77.4,clear,Food & Wine,5,standard,4.18,5.31
5685,2025-02-14 15:51:18,World Showcase Canada,Entrance,Journey Into Imagination with Figment,Family,12.0,12.0,11.4,3.9,68.1,clear,Festival of the Arts,3,standard,6.87,2.26
22544,2025-08-14 10:35:34,Entrance,World Nature,,,,,,4.2,75.3,light_rain,Food & Wine,3,standard,5.03,3.19
17467,2025-06-22 18:25:14,World Nature,World Celebration,Frozen Ever After,Family,47.1,41.3,12.3,2.4,91.5,storm,none,3,standard,8.11,3.44
27141,2025-11-05 09:17:00,Entrance,World Discovery,,,,,,3.2,78.5,light_rain,Food & Wine,3,standard,6.75,2.25
1665,2025-01-24 17:16:19,World Discovery,World Celebration,Mission: SPACE,Thrill,25.7,19.3,15.1,1.6,58.7,cloudy,Festival of the Arts,1,annual_pass,7.76,1.0
14125,2025-06-05 09:43:00,World Discovery,World Showcase American Adventure,Beauty and the Beast Sing-Along,Slow,5.0,2.2,10.8,2.8,98.0,storm,none,4,standard,5.03,1.0
14240,2025-06-05 14:22:18,World Showcase Mexico,World Showcase Canada,,,,,,3.2,98.0,storm,none,2,standard,6.2,5.27
10767,2025-04-23 16:45:49,World Showcase France,World Discovery,,,,,,1.7,64.1,clear,Flower & Garden,2,standard,5.07,2.53
6775,2025-02-24 14:00:28,World Nature,World Celebration,,,,,,2.4,59.0,storm,Festival of the Arts,3,standard,5.41,2.78
17759,2025-06-23 09:55:12,World Showcase Mexico,World Showcase Norway,,,,,,1.9,80.7,clear,none,6,standard,6.61,5.57
5713,2025-02-14 13:24:26,Entrance,World Discovery,,,,,,5.5,68.1,clear,Festival of the Arts,2,standard,5.23,2.82
7370,2025-03-07 10:36:18,World Nature,World Showcase American Adventure,Reflections of China,Slow,5.0,1.0,16.8,1.7,65.9,clear,Flower & Garden,5,standard,5.51,1.0
23852,2025-09-10 19:36:58,World Nature,World Celebration,,,,,,3.6,74.6,clear,Food & Wine,5,standard,4.43,2.09
1253,2025-01-21 10:58:55,World Showcase Canada,World Showcase United Kingdom,Guardians of the Galaxy: Cosmic Rewind,Thrill,46.5,47.9,11.1,1.4,60.0,light_rain,Festival of the Arts,4,standard,9.15,4.08
3689,2025-02-02 13:00:38,World Nature,World Celebration,Journey Into Imagination with Figment,Family,17.8,14.1,16.8,7.5,55.0,clear,Festival of the Arts,3,park_hopper,7.53,2.38
12729,2025-05-13 15:09:30,World Showcase Germany,World Showcase China,,,,,,1.0,60.0,light_rain,Flower & Garden,6,standard,6.13,1.97
5696,2025-02-14 10:41:28,World Showcase Japan,World Showcase American Adventure,,,,,,1.9,68.1,clear,Festival of the Arts,1,annual_pass,5.32,4.14
25831,2025-10-08 12:51:35,World Nature,World Showcase China,,,,,,6.4,70.8,cloudy,Food & Wine,5,standard,5.06,5.57
12043,2025-05-05 15:38:11,World Showcase Italy,World Showcase American Adventure,,,,,,1.0,82.3,storm,Flower & Garden,5,standard,6.19,3.37
4952,2025-02-08 14:59:13,World Showcase American Adventure,World Discovery,Guardians of the Galaxy: Cosmic Rewind,Thrill,140.7,110.9,14.3,6.5,55.0,clear,Festival of the Arts,2,annual_pass,9.87,8.35
25950,2025-10-08 11:06:00,Entrance,World Discovery,Frozen Ever After,Family,59.4,70.4,11.7,4.7,70.8,cloudy,Food & Wine,5,standard,8.67,4.72
15336,2025-06-10 11:42:48,World Showcase France,World Showcase Morocco,,,,,,2.2,70.2,cloudy,none,6,standard,6.73,2.09
20233,2025-07-20 18:07:01,World Showcase France,World Showcase Morocco,,,,,,3.3,92.0,cloudy,none,2,standard,6.2,1.21
7605,2025-03-08 14:37:40,World Showcase Canada,World Showcase United Kingdom,,,,,,4.4,69.6,clear,Flower & Garden,5,standard,5.66,3.4
18908,2025-07-04 13:36:28,World Celebration,World Showcase American Adventure,Mission: SPACE,Thrill,15.5,13.4,11.4,2.5,98.0,light_rain,none,5,standard,7.49,1.41
20975,2025-07-24 12:06:19,World Celebration,World Discovery,Journey Into Imagination with Figment,Family,9.2,8.1,11.5,3.0,87.7,clear,none,2,annual_pass,7.52,1.61
18405,2025-06-30 13:09:30,World Nature,World Showcase Canada,,,,,,4.4,84.5,clear,none,4,standard,5.86,4.01
11315,2025-05-01 14:35:40,World Showcase United Kingdom,World Showcase Canada,Reflections of China,Slow,5.0,1.8,15.1,2.5,77.8,clear,Flower & Garden,3,standard,4.42,1.0
6655,2025-02-22 11:47:13,World Showcase Italy,World Showcase Germany,,,,,,4.6,58.8,cloudy,Festival of the Arts,5,standard,4.53,4.5
3671,2025-02-02 13:51:49,World Nature,World Showcase Japan,,,,,,6.7,55.0,clear,Festival of the Arts,4,standard,6.19,4.6
8302,2025-03-17 11:08:00,Entrance,World Nature,,,,,,2.9,60.2,clear,Flower & Garden,4,park_hopper,6.98,3.69
19225,2025-07-10 15:51:34,World Nature,Entrance,,,,,,1.0,76.6,cloudy,none,2,standard,4.26,1.0
10077,2025-04-14 09:25:00,Entrance,World Discovery,,,,,,1.0,81.2,clear,Flower & Garden,3,standard,4.34,2.41
21774,2025-08-10 09:32:00,World Nature,World Showcase Canada,,,,,,1.5,73.5,storm,Food & Wine,3,annual_pass,6.56,3.33
13062,2025-05-17 13:13:40,World Showcase American Adventure,World Showcase Japan,Beauty and the Beast Sing-Along,Slow,5.0,1.5,7.9,1.2,70.1,storm,Flower & Garden,2,standard,6.98,1.0
21264,2025-07-30 11:25:21,World Discovery,World Showcase United Kingdom,,,,,,2.2,90.9,storm,Food & Wine,4,standard,7.95,1.95
15535,2025-06-10 12:57:34,World Showcase American Adventure,World Discovery,Living with the Land,Family,12.2,12.9,8.3,2.6,70.2,cloudy,none,5,park_hopper,7.71,1.0
26194,2025-10-12 18:10:47,World Showcase France,World Showcase Morocco,Gran Fiesta Tour,Family,6.4,6.1,5.3,5.0,80.2,cloudy,Food & Wine,2,park_hopper,6.43,1.3
18059,2025-06-27 17:43:06,World Showcase Germany,World Discovery,Remy's Ratatouille Adventure,Family,32.7,30.5,15.0,1.7,87.8,cloudy,none,6,standard,8.2,1.47
9539,2025-04-11 20:30:13,Entrance,World Discovery,,,,,,1.7,83.9,clear,Flower & Garden,3,standard,5.77,3.06
2923,2025-01-30 17:25:51,World Discovery,World Showcase Italy,,,,,,2.1,76.9,clear,Festival of the Arts,6,standard,2.57,3.84
27659,2025-11-14 14:26:28,World Showcase France,World Showcase United Kingdom,Living with the Land,Family,16.0,13.5,10.9,4.2,75.7,light_rain,Food & Wine,4,standard,7.23,1.8
20037,2025-07-15 13:50:42,World Nature,World Showcase Canada,,,,,,3.1,74.6,cloudy,none,5,standard,4.36,1.79
12748,2025-05-13 13:34:17,World Showcase France,World Showcase United Kingdom,,,,,,2.0,60.0,light_rain,Flower & Garden,4,standard,5.37,2.82
8434,2025-04-01 10:51:35,World Showcase Morocco,World Showcase Japan,,,,,,2.6,69.8,clear,Flower & Garden,5,standard,5.89,3.31
4061,2025-02-03 17:06:06,World Showcase American Adventure,World Discovery,Frozen Ever After,Family,28.4,32.0,11.6,2.4,65.3,light_rain,Festival of the Arts,3,park_hopper,7.86,1.0
5241,2025-02-09 13:06:00,World Showcase Italy,World Nature,,,,,,6.4,55.8,clear,Festival of the Arts,3,annual_pass,5.39,2.04
1849,2025-01-25 14:26:12,World Nature,World Showcase Canada,,,,,,6.0,55.0,cloudy,Festival of the Arts,2,standard,7.15,3.23
17490,2025-06-22 11:20:00,Entrance,World Discovery,,,,,,3.1,91.5,storm,none,4,park_hopper,7.36,4.66
15839,2025-06-17 12:35:02,World Showcase American Adventure,World Discovery,Test Track,Thrill,21.5,16.3,9.4,1.4,87.4,storm,none,3,standard,8.65,1.0
11923,2025-05-05 12:07:00,World Showcase United Kingdom,World Showcase Canada,,,,,,1.0,82.3,storm,Flower & Garden,2,park_hopper,7.35,3.46
6756,2025-02-24 15:28:16,World Showcase United Kingdom,World Showcase Canada,Remy's Ratatouille Adventure,Family,32.6,30.6,16.9,2.2,59.0,storm,Festival of the Arts,3,standard,9.59,1.34
7452,2025-03-08 17:34:24,World Showcase Italy,Entrance,,,,,,2.1,69.6,clear,Flower & Garden,1,annual_pass,6.06,3.19
6516,2025-02-21 18:59:29,World Showcase Norway,World Showcase Mexico,Soarin' Around the World,Family,31.8,35.1,15.6,2.2,71.1,clear,Festival of the Arts,3,standard,9.19,3.06
21761,2025-08-10 11:57:46,World Showcase Canada,World Nature,,,,,,5.5,73.5,storm,Food & Wine,5,park_hopper,4.65,4.88
24845,2025-09-19 13:01:42,World Discovery,World Showcase American Adventure,,,,,,7.1,72.1,cloudy,Food & Wine,2,park_hopper,6.77,4.73
9642,2025-04-11 14:42:03,World Showcase France,World Showcase Morocco,,,,,,3.0,83.9,clear,Flower & Garden,3,park_hopper,6.01,5.01
15531,2025-06-10 13:32:10,World Discovery,World Showcase Mexico,,,,,,5.3,70.2,cloudy,none,4,standard,3.63,5.18
7023,2025-02-24 10:46:00,World Showcase Japan,World Celebration,,,,,,2.9,59.0,storm,Festival of the Arts,2,park_hopper,5.51,2.28
20479,2025-07-20 14:28:02,World Celebration,World Discovery,,,,,,3.5,92.0,cloudy,none,3,standard,5.69,3.56
3515,2025-02-01 17:36:07,World Showcase Germany,World Showcase China,Living with the Land,Family,12.7,13.5,14.6,3.3,64.4,light_rain,Festival of the Arts,5,standard,8.15,1.25
25069,2025-09-20 14:38:38,World Showcase France,World Showcase Morocco,,,,,,7.2,82.0,cloudy,Food & Wine,2,standard,3.43,4.93
14789,2025-06-08 10:21:00,Entrance,World Nature,Test Track,Thrill,38.5,39.4,14.4,2.1,81.1,clear,none,3,standard,8.28,3.61
19578,2025-07-13 10:59:31,World Nature,World Celebration,,,,,,2.3,94.9,clear,none,2,standard,5.44,2.25
22427,2025-08-14 13:54:32,World Showcase American Adventure,World Showcase Japan,,,,,,5.5,75.3,light_rain,Food & Wine,3,annual_pass,5.51,4.0
12231,2025-05-11 13:24:00,Entrance,World Discovery,,,,,,3.1,73.8,cloudy,Flower & Garden,5,park_hopper,7.28,2.58
15493,2025-06-10 15:58:53,World Showcase Canada,World Showcase Japan,,,,,,1.9,70.2,cloudy,none,2,annual_pass,6.87,2.22
1925,2025-01-25 20:15:54,World Showcase Norway,World Showcase China,,,,,,2.4,55.0,cloudy,Festival of the Arts,6,standard,4.88,4.7
7908,2025-03-16 12:21:08,World Showcase United Kingdom,World Showcase France,,,,,,4.0,79.2,clear,Flower & Garden,5,standard,5.04,3.58
2768,2025-01-28 15:59:41,World Showcase Morocco,World Showcase Japan,,,,,,2.9,55.0,light_rain,Festival of the Arts,3,park_hopper,5.36,4.41
694,2025-01-19 13:42:04,World Showcase Japan,World Showcase Morocco,Soarin' Around the World,Family,68.0,64.5,12.2,5.9,66.2,clear,Festival of the Arts,2,annual_pass,7.78,4.55
17067,2025-06-21 19:44:38,World Showcase American Adventure,World Showcase Italy,,,,,,3.3,80.1,light_rain,none,5,park_hopper,6.0,2.74
15867,2025-06-17 12:34:57,World Showcase France,World Showcase Japan,,,,,,2.1,87.4,storm,none,4,standard,4.35,2.6
18240,2025-06-27 12:38:30,World Showcase Mexico,World Showcase Italy,,,,,,1.9,87.8,cloudy,none,3,annual_pass,4.25,2.62
13760,2025-05-31 10:19:00,Entrance,World Discovery,Test Track,Thrill,39.2,32.9,10.4,2.1,68.1,clear,Flower & Garden,2,standard,8.71,1.63
12094,2025-05-11 13:43:17,World Discovery,World Nature,,,,,,3.5,73.8,cloudy,Flower & Garden,5,standard,6.27,1.77
24337,2025-09-14 11:12:07,World Showcase Italy,World Showcase American Adventure,Soarin' Around the World,Family,62.5,54.9,10.2,3.8,73.6,storm,Food & Wine,6,standard,10.0,3.12
17006,2025-06-20 14:30:11,World Nature,World Celebration,,,,,,2.6,91.6,cloudy,none,5,standard,4.43,3.09
10448,2025-04-15 11:53:39,World Showcase Germany,Entrance,,,,,,2.5,75.7,clear,Flower & Garden,6,standard,3.77,3.21
20704,2025-07-23 18:17:26,World Showcase Italy,World Celebration,,,,,,2.1,87.6,clear,none,3,park_hopper,5.89,2.47
21301,2025-07-30 13:17:38,World Showcase Morocco,World Showcase France,Test Track,Thrill,31.5,28.2,14.3,3.7,90.9,storm,Food & Wine,3,standard,10.0,2.89
7629,2025-03-08 14:01:41,World Showcase China,World Showcase Norway,,,,,,2.1,69.6,clear,Flower & Garden,2,annual_pass,5.48,2.2
5314,2025-02-11 10:14:00,Entrance,World Nature,Spaceship Earth,Family,9.6,8.1,5.1,2.6,60.7,clear,Festival of the Arts,4,standard,7.35,1.0
24006,2025-09-10 15:53:29,World Showcase American Adventure,World Showcase Italy,,,,,,5.0,74.6,clear,Food & Wine,2,annual_pass,7.25,5.18
24432,2025-09-18 11:31:11,World Celebration,World Showcase China,,,,,,5.3,67.7,clear,Food & Wine,6,standard,4.59,4.82
23814,2025-09-09 11:03:33,World Discovery,World Showcase Norway,,,,,,4.1,80.5,clear,Food & Wine,4,standard,5.92,1.92
24184,2025-09-14 16:29:54,World Celebration,World Nature,,,,,,1.5,73.6,storm,Food & Wine,4,standard,5.67,4.51
6725,2025-02-22 18:40:11,World Discovery,World Celebration,,,,,,3.9,58.8,cloudy,Festival of the Arts,3,park_hopper,4.09,4.27
1235,2025-01-21 12:44:35,World Showcase Morocco,World Showcase Japan,,,,,,4.1,60.0,light_rain,Festival of the Arts,1,annual_pass,5.74,2.71
12242,2025-05-11 15:26:32,World Celebration,World Showcase American Adventure,,,,,,2.7,73.8,cloudy,Flower & Garden,2,standard,6.31,3.89
16179,2025-06-18 14:49:10,World Nature,World Celebration,,,,,,2.9,72.1,cloudy,none,3,standard,5.05,2.92
4144,2025-02-04 14:47:56,World Showcase Canada,World Nature,,,,,,3.5,66.1,clear,Festival of the Arts,3,standard,4.78,4.25
10775,2025-04-23 19:27:30,World Nature,World Showcase Canada,,,,,,2.2,64.1,clear,Flower & Garden,6,standard,7.29,6.17
5893,2025-02-16 13:04:32,World Showcase American Adventure,World Showcase Japan,,,,,,5.6,74.5,cloudy,Festival of the Arts,6,standard,5.4,2.83
18405,2025-06-30 11:44:35,World Discovery,World Celebration,,,,,,2.7,84.5,clear,none,4,standard,6.97,2.85
14625,2025-06-06 20:51:04,World Showcase Italy,World Celebration,,,,,,2.9,85.9,cloudy,none,3,park_hopper,5.13,3.43
21561,2025-08-03 17:54:23,World Showcase Canada,World Nature,,,,,,6.9,84.3,cloudy,Food & Wine,6,standard,5.86,3.7
9556,2025-04-11 17:43:15,World Showcase Italy,World Showcase American Adventure,Soarin' Around the World,Family,24.4,21.0,7.2,2.1,83.9,clear,Flower & Garden,6,standard,9.08,2.19
17524,2025-06-22 16:39:06,World Nature,World Discovery,Guardians of the Galaxy: Cosmic Rewind,Thrill,37.3,48.3,14.2,2.1,91.5,storm,none,2,annual_pass,7.94,2.92
2601,2025-01-28 16:35:04,World Nature,World Showcase Canada,,,,,,1.8,55.0,light_rain,Festival of the Arts,5,park_hopper,7.5,1.31
16317,2025-06-18 16:49:41,World Showcase Mexico,World Showcase France,,,,,,1.8,72.1,cloudy,none,3,standard,5.09,2.92
7648,2025-03-08 12:32:16,World Discovery,World Celebration,Soarin' Around the World,Family,48.6,42.0,12.1,4.3,69.6,clear,Flower & Garden,1,annual_pass,8.55,2.32
19623,2025-07-14 16:33:22,World Showcase Italy,World Showcase American Adventure,Soarin' Around the World,Family,35.1,30.5,17.1,2.2,83.8,storm,none,6,standard,9.1,1.22
